,Unnamed: 0,id,depart,fromTaz,toTaz,route,cluster
4529,4529,101.17,1655,8,12,650@460#0,0
4530,4530,115.161,1606,9,15,520@641#0 641@471#0,13
4531,4531,70.79,1654,2,14,536@461#0,0
4532,4532,13.23,1656,10,12,537@456#0,0
4533,4533,39.35,1519,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
4534,4534,98.25,1608,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
4535,4535,9.17,1655,1,8,520@641#0,0
4536,4536,41.17,1655,13,7,465@445#0,0
4537,4537,116.102,1655,9,2,630@620#0,0
4538,4538,64.52,1657,15,8,515@470#0,0
4539,4539,77.29,1658,6,1,564@572#0,0
4540,4540,104.93,1658,8,15,515@470#0,0
4541,4541,19.19,1629,10,7,409@78#0 78@325#0 325@540#0 540@541#0,8
4542,4542,48.59,1660,14,14,342@499#0,0
4543,4543,111.77,1660,9,10,537@456#0,0
4544,4544,61.47,1539,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
4545,4545,39.36,1562,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
4546,4546,45.23,1656,14,10,409@93#0,1
4547,4547,114.87,1615,9,14,456@409#0,0
4548,4548,114.88,1633,9,14,456@409#0,0
4549,4549,110.77,1660,9,1,520@641#0,0
4550,4550,32.12,1662,12,9,537@456#0,0
4551,4551,92.36,1662,7,14,342@499#0,0
4552,4552,93.66,1514,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
4553,4553,57.24,1631,15,12,47@365#0 365@511#0,7
4554,4554,25.6,1662,12,13,465@445#0,0
4555,4555,66.79,1664,2,1,19@467#0,1
4556,4556,44.26,1535,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
4557,4557,33.35,1616,13,1,641@471#0,0
4558,4558,115.162,1616,9,15,520@641#0 641@471#0,13
4559,4559,114.89,1652,9,14,456@409#0,0
4560,4560,60.135,1665,15,15,581@468#0,0
4561,4561,34.23,1534,13,10,513@363#0 363@364#0 364@512#0 512@312#0 312@448#0 448@325#0 325@78#0 78@409#0,33
4562,4562,109.37,1665,8,9,537@456#0,0
4563,4563,82.93,1666,6,15,581@468#0,0
4564,4564,44.27,1594,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
4565,4565,93.67,1537,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
4566,4566,59.73,1574,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
4567,4567,63.34,1530,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
4568,4568,59.71,1531,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
4569,4569,21.38,1669,10,9,537@456#0,0
4570,4570,46.19,1669,14,12,39@320#0,1
4571,4571,52.19,1669,14,7,342@499#0,0
4572,4572,72.89,1669,2,2,467@19#0,1
4573,4573,1.13,1614,1,10,520@28#0 28@483#0 483@456#0,10
4574,4574,38.64,1670,13,15,515@470#0,0
4575,4575,18.17,1611,10,6,456@483#0 483@28#0 28@520#0 520@641#0,8
4576,4576,113.52,1614,9,13,520@641#0 641@471#0,13
4577,4577,59.72,1553,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
4578,4578,71.128,1573,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4579,4579,54.28,1654,14,9,409@538#0 538@456#0,26
4580,4580,76.64,1670,2,9,630@620#0,0
4581,4581,7.13,1672,1,6,450@574#0,0
4582,4582,112.52,1672,9,12,537@456#0,0
4583,4583,119.65,1672,9,8,537@456#0,0
4584,4584,71.126,1549,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4585,4585,93.68,1560,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
4586,4586,49.83,1581,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
4587,4587,120.85,1673,9,9,537@456#0,0
4588,4588,85.26,1510,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
4589,4589,49.82,1562,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
4590,4590,83.32,1646,6,2,640@520#0 520@516#0 516@23#0,11
4591,4591,17.38,1669,10,2,36@34#0,2
4592,4592,116.103,1671,9,2,630@620#0,0
4593,4593,56.31,1529,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
4594,4594,59.74,1596,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
4595,4595,80.2,1675,6,13,515@470#0,0
4596,4596,106.2,1675,8,6,515@470#0,0
4597,4597,104.94,1676,8,15,515@470#0,0
4598,4598,56.32,1579,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
4599,4599,70.8,1675,2,14,536@461#0,0
4600,4600,60.136,1677,15,15,581@468#0,0
4601,4601,49.81,1543,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
4602,4602,103.48,1662,8,14,39@571#0,1
4603,4603,58.34,1677,15,13,470@515#0,0
4604,4604,93.69,1583,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
4605,4605,67.46,1673,2,10,34@36#0,2
4606,4606,71.127,1561,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4607,4607,36.28,1680,13,13,643@365#0,0
4608,4608,100.28,1680,8,10,537@456#0,0
4609,4609,4.23,1506,1,14,467@452#0 452@453#1 453@401#0 401@536#0,5
4610,4610,49.84,1600,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
4611,4611,35.14,1680,13,12,465@445#0,0
4612,4612,108.35,1681,8,8,643@365#0,0
4613,4613,87.28,1680,6,9,520@641#0,0
4614,4614,111.78,1682,9,10,537@456#0,0
4615,4615,63.35,1575,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
4616,4616,78.2,1600,6,10,640@520#0 520@28#0 28@483#0 483@456#0,8
4617,4617,115.163,1626,9,15,520@641#0 641@471#0,13
4618,4618,81.37,1532,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
4619,4619,69.52,1574,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
4620,4620,110.78,1682,9,1,520@641#0,0
4621,4621,62.36,1684,15,6,581@468#0,0
4622,4622,82.94,1684,6,15,581@468#0,0
4623,4623,71.129,1585,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4624,4624,114.9,1671,9,14,456@409#0,0
4625,4625,75.52,1672,2,8,34@33#0 33@537#0 537@456#0,3
4626,4626,66.8,1685,2,1,467@19#0,1
4627,4627,4.24,1571,1,14,520@28#0 28@483#0 483@456#0 456@409#0,8
4628,4628,71.13,1598,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4629,4629,74.38,1629,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
4630,4630,15.42,1680,10,14,409@93#0,1
4631,4631,84.22,1686,6,6,564@572#0,0
4632,4632,11.3,1637,10,1,456@483#0 483@28#0 28@520#0,10
4633,4633,69.53,1604,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
4634,4634,49.85,1619,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
4635,4635,6.3,1688,1,2,467@19#0,1
4636,4636,40.15,1688,13,6,515@470#0,0
4637,4637,48.6,1688,14,14,342@499#0,0
4638,4638,72.9,1688,2,2,19@467#0,1
4639,4639,105.39,1672,8,2,456@33#0 33@34#0,4
4640,4640,116.104,1687,9,2,630@620#0,0
4641,4641,60.137,1689,15,15,581@468#0,0
4642,4642,64.53,1689,15,8,470@515#0,0
4643,4643,99.3,1688,8,1,520@641#0,0
4644,4644,102.23,1690,8,13,643@365#0,0
4645,4645,71.131,1610,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4646,4646,117.38,1689,9,6,520@641#0,0
4647,4647,12.31,1691,10,10,537@456#0,0
4648,4648,93.7,1606,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
4649,4649,5.45,1637,1,15,641@471#0,0
4650,4650,10.23,1690,1,9,520@641#0,0
4651,4651,120.86,1692,9,9,537@456#0,0
4652,4652,71.132,1622,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4653,4653,104.95,1693,8,15,515@470#0,0
4654,4654,8.15,1543,1,7,520@28#0 28@483#0 483@456#0 456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,30
4655,4655,115.164,1637,9,15,520@641#0 641@471#0,13
4656,4656,81.38,1573,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
4657,4657,53.29,1684,14,8,409@538#0 538@456#0,26
4658,4658,20.32,1695,10,8,537@456#0,0
4659,4659,31.8,1695,12,8,650@460#0,0
4660,4660,86.32,1695,6,8,470@515#0,0
4661,4661,113.53,1645,9,13,520@641#0 641@471#0,13
4662,4662,81.39,1614,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
4663,4663,38.65,1696,13,15,470@515#0,0
4664,4664,70.81,1696,2,14,536@461#0,0
4665,4665,76.65,1696,2,9,630@620#0,0
4666,4666,119.66,1698,9,8,537@456#0,0
4667,4667,118.44,1601,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
4668,4668,42.25,1699,13,8,643@365#0,0
4669,4669,55.41,1640,15,1,411@432#0 432@450#0,13
4670,4670,114.91,1689,9,14,456@409#0,0
4671,4671,50.34,1700,14,2,536@461#0,0
4672,4672,60.138,1702,15,15,581@468#0,0
4673,4673,82.95,1702,6,15,581@468#0,0
4674,4674,97.27,1676,7,8,617@615#0 615@614#0 614@613#0,6
4675,4675,111.79,1703,9,10,537@456#0,0
4676,4676,118.45,1637,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
4677,4677,110.79,1703,9,1,520@641#0,0
4678,4678,116.105,1703,9,2,630@620#0,0
4679,4679,68.31,1691,2,12,34@33#0 33@537#0 537@456#0,3
4680,4680,112.53,1706,9,12,537@456#0,0
4681,4681,23.9,1706,12,10,537@456#0,0
4682,4682,66.81,1706,2,1,19@467#0,1
4683,4683,72.91,1707,2,2,19@467#0,1
4684,4684,115.165,1646,9,15,520@641#0 641@471#0,13
4685,4685,92.37,1708,7,14,342@499#0,0
4686,4686,27.21,1680,12,15,511@365#0 365@619#0 619@47#0,9
4687,4687,0.28,1709,1,1,450@574#0,0
4688,4688,109.38,1710,8,9,537@456#0,0
4689,4689,104.96,1711,8,15,470@515#0,0
4690,4690,34.24,1600,13,10,513@363#0 363@364#0 364@512#0 512@312#0 312@448#0 448@325#0 325@78#0 78@409#0,33
4691,4691,115.166,1656,9,15,520@641#0 641@471#0,13
4692,4692,91.19,1710,7,13,465@445#0,0
4693,4693,120.87,1712,9,9,537@456#0,0
4694,4694,21.39,1713,10,9,537@456#0,0
4695,4695,107.22,1686,8,7,464@39#0 39@320#0 320@448#0,10
4696,4696,60.139,1714,15,15,581@468#0,0
4697,4697,43.29,1607,13,9,471@631#0 631@640#0 640@520#0,6
4698,4698,33.36,1662,13,1,641@471#0,0
4699,4699,89.18,1662,7,10,448@325#0 325@78#0 78@409#0,10
4700,4700,67.47,1710,2,10,36@34#0,2
4701,4701,77.3,1715,6,1,564@572#0,0
4702,4702,103.49,1699,8,14,39@571#0,1
4703,4703,48.61,1716,14,14,201@558#0,0
4704,4704,73.32,1670,2,6,516@642#0 642@520#0 520@641#0,6
4705,4705,14.25,1608,10,13,409@78#0 78@325#0 325@540#0 540@541#0 541@448#0 448@312#0 312@512#0 512@364#0 364@363#0 363@568#0,34
4706,4706,47.27,1648,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
4707,4707,88.27,1568,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
4708,4708,75.53,1704,2,8,34@33#0 33@537#0 537@456#0,3
4709,4709,17.39,1713,10,2,34@36#0,2
4710,4710,70.82,1717,2,14,536@461#0,0
4711,4711,82.96,1720,6,15,581@468#0,0
4712,4712,64.54,1721,15,8,515@470#0,0
4713,4713,3.19,1669,1,13,641@471#0,0
4714,4714,114.92,1708,9,14,456@409#0,0
4715,4715,116.106,1719,9,2,620@630#0,0
4716,4716,38.66,1722,13,15,515@470#0,0
4717,4717,95.2,1532,7,6,649@514#0 514@419#0 419@511#0 511@365#0 365@619#0 619@47#0 47@515#0,32
4718,4718,69.54,1634,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
4719,4719,119.67,1723,9,8,537@456#0,0
4720,4720,65.44,1650,15,9,471@631#0 631@640#0 640@520#0,6
4721,4721,115.167,1666,9,15,520@641#0 641@471#0,13
4722,4722,118.46,1673,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
4723,4723,76.66,1722,2,9,630@620#0,0
4724,4724,65.43,1613,15,9,471@631#0 631@640#0 640@520#0,6
4725,4725,72.92,1725,2,2,19@467#0,1
4726,4726,96.23,1725,7,7,342@499#0,0
4727,4727,111.8,1725,9,10,537@456#0,0
4728,4728,14.26,1672,10,13,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0,22
4729,4729,15.43,1720,10,14,409@93#0,1
4730,4730,60.14,1726,15,15,581@468#0,0
4731,4731,43.3,1662,13,9,471@631#0 631@640#0 640@520#0,6
4732,4732,110.8,1725,9,1,520@641#0,0
4733,4733,58.35,1727,15,13,470@515#0,0
4734,4734,66.82,1727,2,1,19@467#0,1
4735,4735,5.46,1673,1,15,641@471#0,0
4736,4736,13.24,1728,10,12,537@456#0,0
4737,4737,90.12,1728,7,12,363@362#0,0
4738,4738,108.36,1728,8,8,643@365#0,0
4739,4739,115.168,1676,9,15,520@641#0 641@471#0,13
4740,4740,55.42,1680,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
4741,4741,37.46,1690,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
4742,4742,28.1,1715,12,2,456@33#0 33@34#0,4
4743,4743,104.97,1729,8,15,470@515#0,0
4744,4744,62.37,1730,15,6,581@468#0,0
4745,4745,98.26,1672,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
4746,4746,57.25,1699,15,12,47@365#0 365@511#0,7
4747,4747,37.45,1654,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
4748,4748,47.28,1709,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
4749,4749,105.4,1716,8,2,456@33#0 33@34#0,4
4750,4750,120.88,1732,9,9,537@456#0,0
4751,4751,44.28,1653,14,1,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,20
4752,4752,45.24,1728,14,10,409@93#0,1
4753,4753,94.29,1632,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
4754,4754,113.54,1676,9,13,520@641#0 641@471#0,13
4755,4755,54.29,1712,14,9,409@538#0 538@456#0,26
4756,4756,117.39,1734,9,6,520@641#0,0
4757,4757,112.54,1736,9,12,537@456#0,0
4758,4758,63.36,1620,15,7,592@603#0 603@607#0 607@527#0 527@66#0 66@418#0 418@417#0 417@408#0 408@415#0 415@444#0,18
4759,4759,11.31,1691,10,1,456@483#0 483@28#0 28@520#0,10
4760,4760,114.93,1726,9,14,456@409#0,0
4761,4761,82.97,1738,6,15,581@468#0,0
4762,4762,116.107,1736,9,2,620@630#0,0
4763,4763,60.141,1739,15,15,581@468#0,0
4764,4764,70.83,1738,2,14,536@461#0,0
4765,4765,36.29,1740,13,13,643@365#0,0
4766,4766,100.29,1740,8,10,537@456#0,0
4767,4767,16.79,1635,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
4768,4768,115.169,1686,9,15,520@641#0 641@471#0,13
4769,4769,73.33,1722,2,6,516@642#0 642@520#0 520@641#0,6
4770,4770,65.45,1688,15,9,471@631#0 631@640#0 640@520#0,6
4771,4771,83.33,1698,6,2,640@520#0 520@516#0 516@23#0,11
4772,4772,2.9,1706,1,12,520@28#0 28@483#0,12
4773,4773,6.31,1744,1,2,467@19#0,1
4774,4774,48.62,1744,14,14,342@499#0,0
4775,4775,72.93,1744,2,2,467@19#0,1
4776,4776,16.77,1594,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
4777,4777,39.37,1605,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
4778,4778,19.2,1715,10,7,409@78#0 78@325#0 325@540#0 540@541#0,8
4779,4779,87.29,1742,6,9,520@641#0,0
4780,4780,61.49,1604,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
4781,4781,16.8,1656,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
4782,4782,94.3,1688,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
4783,4783,103.5,1731,8,14,39@571#0,1
4784,4784,99.31,1744,8,1,520@641#0,0
4785,4785,12.32,1746,10,10,537@456#0,0
4786,4786,26.16,1746,12,14,320@39#0,1
4787,4787,61.5,1637,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
4788,4788,104.98,1747,8,15,515@470#0,0
4789,4789,115.17,1696,9,15,520@641#0 641@471#0,13
4790,4790,111.81,1747,9,10,537@456#0,0
4791,4791,20.33,1748,10,8,537@456#0,0
4792,4792,38.67,1748,13,15,515@470#0,0
4793,4793,66.83,1748,2,1,467@19#0,1
4794,4794,86.33,1748,6,8,470@515#0,0
4795,4795,39.38,1649,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
4796,4796,110.81,1747,9,1,520@641#0,0
4797,4797,119.68,1749,9,8,537@456#0,0
4798,4798,76.67,1748,2,9,630@620#0,0
4799,4799,16.78,1614,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
4800,4800,60.142,1751,15,15,581@468#0,0
4801,4801,120.89,1751,9,9,537@456#0,0
4802,4802,74.39,1672,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
4803,4803,50.35,1750,14,2,536@461#0,0
4804,4804,101.18,1752,8,12,650@460#0,0
4805,4805,61.51,1670,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
4806,4806,67.48,1746,2,10,34@36#0,2
4807,4807,64.55,1753,15,8,470@515#0,0
4808,4808,9.18,1752,1,8,520@641#0,0
4809,4809,41.18,1752,13,7,465@445#0,0
4810,4810,116.108,1752,9,2,620@630#0,0
4811,4811,92.38,1754,7,14,342@499#0,0
4812,4812,75.54,1736,2,8,34@33#0 33@537#0 537@456#0,3
4813,4813,109.39,1755,8,9,537@456#0,0
4814,4814,82.98,1756,6,15,581@468#0,0
4815,4815,37.47,1727,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
4816,4816,114.94,1745,9,14,456@409#0,0
4817,4817,21.4,1757,10,9,537@456#0,0
4818,4818,46.2,1757,14,12,320@39#0,1
4819,4819,52.2,1757,14,7,342@499#0,0
4820,4820,115.171,1706,9,15,520@641#0 641@471#0,13
4821,4821,53.3,1742,14,8,409@538#0 538@456#0,26
4822,4822,85.27,1568,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
4823,4823,59.75,1617,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
4824,4824,80.21,1759,6,13,515@470#0,0
4825,4825,106.21,1759,8,6,515@470#0,0
4826,4826,59.77,1660,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
4827,4827,33.37,1708,13,1,641@471#0,0
4828,4828,70.84,1759,2,14,536@461#0,0
4829,4829,51.16,1600,14,6,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0 520@641#0,25
4830,4830,68.32,1746,2,12,34@33#0 33@537#0 537@456#0,3
4831,4831,17.4,1757,10,2,36@34#0,2
4832,4832,84.23,1762,6,6,432@433#0,0
4833,4833,93.71,1628,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
4834,4834,59.78,1682,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
4835,4835,5.47,1712,1,15,641@471#0,0
4836,4836,97.28,1738,7,8,617@615#0 615@614#0 614@613#0,6
4837,4837,60.143,1763,15,15,581@468#0,0
4838,4838,72.94,1763,2,2,19@467#0,1
4839,4839,102.24,1764,8,13,643@365#0,0
4840,4840,39.39,1692,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
4841,4841,18.18,1706,10,6,456@483#0 483@28#0 28@520#0 520@641#0,8
4842,4842,104.99,1765,8,15,470@515#0,0
4843,4843,85.28,1626,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
4844,4844,15.44,1760,10,14,409@93#0,1
4845,4845,10.24,1764,1,9,520@641#0,0
4846,4846,42.26,1767,13,8,643@365#0,0
4847,4847,59.76,1639,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
4848,4848,78.21,1680,6,10,640@520#0 520@28#0 28@483#0 483@456#0,8
4849,4849,111.82,1768,9,10,537@456#0,0
4850,4850,112.55,1768,9,12,537@456#0,0
4851,4851,56.34,1677,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
4852,4852,55.43,1720,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
4853,4853,66.84,1769,2,1,467@19#0,1
4854,4854,56.33,1628,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
4855,4855,113.55,1707,9,13,520@641#0 641@471#0,13
4856,4856,110.82,1768,9,1,520@641#0,0
4857,4857,0.29,1770,1,1,450@574#0,0
4858,4858,93.72,1651,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
4859,4859,71.135,1659,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4860,4860,116.109,1768,9,2,620@630#0,0
4861,4861,120.9,1771,9,9,537@456#0,0
4862,4862,71.134,1647,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4863,4863,49.87,1658,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
4864,4864,49.88,1677,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
4865,4865,59.79,1703,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
4866,4866,48.63,1772,14,14,342@499#0,0
4867,4867,77.31,1772,6,1,564@572#0,0
4868,4868,34.25,1667,13,10,513@363#0 363@364#0 364@512#0 512@312#0 312@448#0 448@325#0 325@78#0 78@409#0,33
4869,4869,4.25,1637,1,14,520@28#0 28@483#0 483@456#0 456@409#0,8
4870,4870,93.73,1674,7,15,448@320#0 320@39#0 39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,36
4871,4871,105.41,1758,8,2,456@33#0 33@34#0,4
4872,4872,38.68,1774,13,15,470@515#0,0
4873,4873,82.99,1774,6,15,581@468#0,0
4874,4874,119.69,1775,9,8,537@456#0,0
4875,4875,76.68,1774,2,9,630@620#0,0
4876,4876,58.36,1776,15,13,470@515#0,0
4877,4877,60.144,1776,15,15,581@468#0,0
4878,4878,108.37,1776,8,8,643@365#0,0
4879,4879,71.133,1635,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4880,4880,49.86,1639,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
4881,4881,93.74,1697,7,15,448@320#0 320@39#0 39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,36
4882,4882,62.38,1777,15,6,581@468#0,0
4883,4883,63.37,1665,15,7,592@603#0 603@607#0 607@527#0 527@66#0 66@418#0 418@417#0 417@408#0 408@415#0 415@444#0,18
4884,4884,71.136,1671,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4885,4885,114.95,1763,9,14,456@409#0,0
4886,4886,69.55,1664,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
4887,4887,71.137,1684,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4888,4888,49.89,1698,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
4889,4889,117.4,1778,9,6,520@641#0,0
4890,4890,81.4,1656,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
4891,4891,115.172,1716,9,15,520@641#0 641@471#0,13
4892,4892,103.51,1766,8,14,39@571#0,1
4893,4893,71.138,1696,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4894,4894,75.55,1768,2,8,34@33#0 33@537#0 537@456#0,3
4895,4895,70.85,1780,2,14,536@461#0,0
4896,4896,72.95,1782,2,2,467@19#0,1
4897,4897,69.56,1695,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
4898,4898,74.4,1715,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
4899,4899,104.1,1783,8,15,515@470#0,0
4900,4900,115.173,1726,9,15,520@641#0 641@471#0,13
4901,4901,71.139,1708,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4902,4902,54.3,1771,14,9,409@538#0 538@456#0,26
4903,4903,64.56,1785,15,8,515@470#0,0
4904,4904,115.174,1736,9,15,520@641#0 641@471#0,13
4905,4905,116.11,1784,9,2,630@620#0,0
4906,4906,79.14,1738,6,12,515@47#0 47@365#0 365@511#0,10
4907,4907,67.49,1782,2,10,36@34#0,2
4908,4908,60.145,1788,15,15,581@468#0,0
4909,4909,118.47,1710,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
4910,4910,66.85,1790,2,1,19@467#0,1
4911,4911,111.83,1790,9,10,537@456#0,0
4912,4912,82.1,1791,6,15,581@468#0,0
4913,4913,120.91,1791,9,9,537@456#0,0
4914,4914,113.56,1738,9,13,520@641#0 641@471#0,13
4915,4915,110.83,1790,9,1,520@641#0,0
4916,4916,81.41,1697,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
4917,4917,114.96,1782,9,14,456@409#0,0
4918,4918,11.32,1746,10,1,456@483#0 483@28#0 28@520#0,10
4919,4919,118.48,1746,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
4920,4920,1.14,1738,1,10,520@28#0 28@483#0 483@456#0,10
4921,4921,69.57,1725,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
4922,4922,107.23,1762,8,7,464@39#0 39@320#0 320@448#0,10
4923,4923,6.32,1800,1,2,467@19#0,1
4924,4924,7.14,1800,1,6,450@574#0,0
4925,4925,12.33,1800,10,10,537@456#0,0
4926,4926,13.25,1800,10,12,537@456#0,0
4927,4927,20.34,1800,10,8,537@456#0,0
4928,4928,36.3,1800,13,13,643@365#0,0
4929,4929,38.69,1800,13,15,515@470#0,0
4930,4930,40.16,1800,13,6,470@515#0,0
4931,4931,48.64,1800,14,14,342@499#0,0
4932,4932,60.146,1800,15,15,581@468#0,0
4933,4933,72.96,1800,2,2,467@19#0,1
4934,4934,86.34,1800,6,8,515@470#0,0
4935,4935,92.39,1800,7,14,341@498#0,0
4936,4936,21.41,1801,10,9,537@456#0,0
4937,4937,32.13,1801,12,9,537@456#0,0
4938,4938,35.15,1800,13,12,465@445#0,0
