,speed,acc,lane,pos,speed_stability,acc_point,acc_avg_point,a*v,a/v
30,12.119367993014452,-1.9444444444444446,0/1to1/1,378.90164344110406,0.8878645360339895,-1,0,84.83557595110118,0.04456696562902027
31,12.594623126853348,0.47525513383889617,0/1to1/1,391.4962665679574,0.8758905199344229,0,0,21.54837347929132,0.010481878943544996
32,13.157692810101356,0.5071659585234158,1/1to1/4,417.3044862296366,0.8254044736928435,0,0,24.023281989570158,0.010707001216430272
33,12.473722555616613,-0.683970254484743,1/1to1/4,429.77820878525324,0.7645300915180655,0,0,30.713958686653825,0.015231358282161279
34,13.874501873090727,1.4007793174741145,1/1to1/4,443.65271065834395,0.6610934989996082,0,0,69.96641495069287,0.028044636811047796
35,12.526250886423997,-1.3482509866667307,1/1to1/4,456.17896154476796,0.5710947240465767,0,0,60.79870842068219,0.029898344393603102
36,14.4091916048117,1.8829407183877027,1/1to1/4,470.5881531495797,0.4017541596642692,0,0,97.67395293030071,0.03629898906100802
37,13.50812804272026,-0.9010635620914389,1/1to1/4,484.0962811922999,0.34018833037465795,0,0,43.81805509689879,0.018529246474619898
38,14.590343967653812,1.0822159249335517,1/1to1/4,498.68662515995373,0.2560787508427165,0,0,56.84364933139129,0.020603731849654576
39,14.524196601557547,-0.06614736609626526,1/1to1/4,513.2108217615113,0.2684364534961059,0,0,3.4586544594864916,0.001265079843252966
40,14.049244188439102,-0.4749524131184444,1/1to1/4,527.2600659499503,0.26255638280883425,0,0,24.021800747241958,0.009390628000814352
41,13.693729215595873,-0.3555149728432294,1/1to1/4,540.9537951655462,0.28477759787114343,0,0,17.525972772738378,0.007211633702428375
42,13.751938436428087,0.05820922083221447,1/1to1/4,554.7057336019743,0.30198075241642075,0,0,2.881762636741419,0.0011757780972984227
43,13.676712003691124,-0.07522643273696339,1/1to1/4,568.3824456056655,0.7444581091427244,0,0,3.7038609201905643,0.001527869513533926
44,14.043125395980665,0.36641339228954095,1/1to1/4,582.4255710016462,0.7198191088120586,0,0,18.52412117287924,0.007247781030805086
45,14.491388633117081,0.44826323713641614,1/1to1/4,596.9169596347632,0.8178195318650223,0,0,23.38544440541854,0.008592521325849166
46,14.301853558552454,-0.1895350745646276,1/1to1/4,611.2188131933157,0.8963399013112177,0,0,9.758530370277445,0.003681245344036122
47,14.016448289357127,-0.2854052691953264,1/1to1/4,625.2352614826729,0.9690183256583701,0,0,14.401325509870835,0.005656157666086064
48,13.77532815974299,-0.24112012961413676,1/1to1/4,639.0105896424159,1.022338969237984,0,0,11.957432080876194,0.004862157402350716
49,13.96505255237315,0.1897243926301595,1/1to1/4,652.975642194789,1.1986081572318443,0,0,9.538240008770117,0.0037737931867709677
50,13.548900846127422,-0.41615170624572784,1/1to1/4,666.5245430409163,1.2935229556455572,0,0,20.298233537532404,0.008531887382762067
51,14.126627969593743,0.577727123466321,1/1to1/4,680.6511710105101,1.3048375314666532,0,0,29.380810108148168,0.011360089390323035
52,13.896387203308755,-0.23024076628498769,1/1to1/4,694.5475582138189,1.3178528412525372,0,0,11.518253417817737,0.00460233062570886
53,9.396387203308755,-4.5,1/1to1/4,703.9439454171277,0.9029828865865349,-4,0,152.22147269360187,0.13302985210739682
54,9.516410592291638,0.120023388982883,1/1to1/4,713.4603560094192,1.047552770750516,0,0,4.11189066086201,0.003503403930472332
55,10.944678059957692,1.4282674676660534,1/1to1/4,724.405034069377,1.0030974241907837,0,0,56.27493942161755,0.03624966957156016
56,11.919416828984273,0.9747387690265814,1/1to1/4,736.3244508983612,0.921704195492769,0,0,41.82594367463586,0.022715940977552303
57,10.907227316317423,-1.0121895126668505,1/1to1/4,747.2316782146786,0.8476407875440015,0,0,39.74465196665962,0.02577774766809372
58,11.681553881727698,0.7743265654102753,1/1to1/4,758.9132320964063,0.7704352570055623,0,0,32.5632149852158,0.018412851131938066
59,13.633970154296462,1.9524162725687635,1/1to1/4,772.5472022507029,0.632068329077409,0,0,95.82906668027496,0.03977842457872894
60,12.268670463913605,-1.365299690382857,1/1to1/4,784.8158727146165,0.5927067149167856,0,0,60.30148314884597,0.030912062974610244
61,12.959543345590884,0.6908728816772793,1/1to1/4,797.7754160602074,0.6779944473910126,0,0,32.23222940300394,0.01480832531530024
62,12.599149481447055,-0.3603938641438287,1/1to1/4,810.3745655416544,0.8462902889354231,0,0,16.34636219955991,0.007945727356758147
63,12.247849028107078,-0.3513004533399773,1/1to1/4,822.6224145697614,0.8707876100926863,0,0,15.48962969764902,0.007967395665734006
64,13.81357125872977,1.5657222306226917,1/1to1/4,836.4359858284912,0.7858047534270838,0,0,77.86157617470195,0.0314851846559794
65,12.829857256661036,-0.9837140020687336,1/1to1/4,849.2658430851523,0.7312224160591162,0,0,45.435276820514204,0.021298279785744965
66,12.99066373870747,0.16080648204643389,1/1to1/4,862.2565068238598,0.7942173064021942,0,0,7.520338566971001,0.003438505386143179
67,13.262219171886645,0.2715554331791754,1/1to1/4,875.5187259957464,0.8671589786221361,0,0,12.965139619699833,0.0056877407765884794
68,13.259947911860763,-0.0022712600258820714,1/1to1/4,888.7786739076072,1.0829868338883748,0,0,0.10842044269495607,4.7579791937243376e-05
69,12.691200918573532,-0.5687469932872311,1/1to1/4,901.4698748261808,1.2619799437728845,0,0,25.985096509114232,0.012448410274705272
70,13.662884467350155,0.9716835487766229,1/1to1/4,915.1327592935309,1.581525727447421,0,0,47.793600236735266,0.019755132785276585
71,12.119134260930606,-1.5437502064195492,1/1to1/4,927.2518935544615,1.5125481864630184,0,0,67.35209766097627,0.03538367448949112
72,14.16248654051854,2.0433522795879338,1/1to1/4,941.4143800949801,1.597492262543096,0,0,104.18021696592716,0.04007755656587624
73,13.56621287560593,-0.5962736649126104,1/1to1/4,954.980592970586,1.5550988855700019,0,0,29.121031693159885,0.01220912388045056
74,12.850319211639263,-0.715893663966666,1/1to1/4,967.8309121822253,1.4845832319184789,0,0,33.11806357282202,0.01547505146189158
75,12.412428583250206,-0.43789062838905757,1/1to1/4,980.2433407654755,1.4411470564057858,0,0,19.56703014775344,0.009799555731403573
76,11.621673197772992,-0.7907553854772136,1/1to1/4,991.8650139632485,1.3623407462736359,0,0,33.083642409822666,0.01890040014081292
77,12.622645353151587,1.0009721553785944,1/1to1/4,1004.4876593164001,1.2622645353151585,0,0,45.48569949260548,0.022027698090169048
78,10.462095540463316,-2.16054981268827,1/1to1/4,1014.9497548568635,1.0462095540463316,-1,0,81.37396281698929,0.05736448529126735
79,8.10341744833099,-2.358678092132326,1/1to1/4,1023.0531723051945,0.8103417448330991,-1,0,68.80807154441212,0.08085333911318997
80,3.936276062809002,-4.1671413855219885,1/1to1/4,1026.9894483680037,0.3936276062809002,-2,0,59.050867990215394,0.29406963721189455
81,3.0823012662334794,-0.8539747965755224,1/1to1/4,1030.071749634237,0.3082301266233479,0,0,9.475947348538359,0.07696042689586001
82,0.18950822584476906,-2.8927930403887103,1/1to1/4,1030.2612578600817,0.018950822584476907,-1,0,1.9735490765525756,4.240204448900324
83,0.017168330663100903,-0.17233989518166815,1/1to1/4,1030.278426190745,0.0017168330663100903,0,0,0.010651637904922904,2.788401158238897
84,0.006431203211664262,-0.01073712745143664,1/1to1/4,1030.2848573939566,0.0006431203211664262,0,0,0.00024858953477902024,0.4637600935649841
85,0.0029023299495381364,-0.003528873262126126,1/1to1/4,1030.2877597239062,0.00029023299495381364,0,0,3.6871036404454795e-05,0.3377433268635787
86,0.0002100457938199793,-0.002692284155718157,1/1to1/4,1030.2879697696999,2.100457938199793e-05,0,0,2.035810665636383e-06,3.5604460166560834
87,0.0,-0.0002100457938199793,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
88,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
89,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
90,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
91,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
92,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
93,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
94,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
95,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
96,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
97,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
98,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
99,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
100,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
101,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
102,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
103,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
104,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
105,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
106,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
107,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
108,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
109,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
110,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
111,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
112,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
113,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
114,0.0,0.0,1/1to1/4,1030.2879697696999,0.0,0,0,0.0,0.0
115,0.0,0.0,1/1to1/4,1030.2879697696999,0.17021277754795056,0,0,0.0,0.0
116,0.0,0.0,1/1to1/4,1030.2879697696999,0.41897289528120824,0,0,0.0,0.0
117,0.0,0.0,1/1to1/4,1030.2879697696999,0.9828056173924116,0,0,0.0,0.0
118,0.0,0.0,1/1to1/4,1030.2879697696999,1.124077884638604,0,0,0.0,0.0
119,0.0,0.0,1/1to1/4,1030.2879697696999,1.2830059059619814,0,0,0.0,0.0
120,0.0,0.0,1/1to1/4,1030.2879697696999,1.3071863769526577,0,0,0.0,0.0
121,0.0,0.0,1/1to1/4,1030.2879697696999,1.308631230272913,0,0,0.0,0.0
122,0.0,0.0,1/1to1/4,1030.2879697696999,1.3218687557249553,0,0,0.0,0.0
123,0.0,0.0,1/1to1/4,1030.2879697696999,1.4198649056094328,0,0,0.0,0.0
124,0.0,0.0,1/1to1/4,1030.2879697696999,1.5042358944093708,0,0,0.0,0.0
125,1.7021277754795054,1.7021277754795054,1/1to1/4,1031.9900975451794,1.4265851192295016,0,0,10.430060270611715,0.2777777777777778
126,4.189728952812082,2.487601177332577,1/1to1/4,1036.1798264979916,1.3401816572718004,0,0,37.520548832591,0.16492721481971714
127,9.828056173924116,1.8265337236109112,1/4to1/2,1060.1058098218214,0.7821651104671907,0,0,64.62459374117336,0.05162470276950273
128,11.24077884638604,1.412722672461923,1/4to1/2,1071.3465886682075,0.7252359262049902,0,0,57.168371276711774,0.03491065609736839
129,12.830059059619813,1.5892802132337742,1/4to1/2,1084.1766477278272,-999.0,0,0,73.40601239306818,0.03440878361095809
130,13.071863769526576,0.24180470990676284,1/4to1/2,1097.2485114973538,-999.0,0,0,11.37901761623195,0.0051383625287378136
131,13.08631230272913,0.014448533202553904,1/4to1/2,1110.3348238000829,-999.0,0,0,0.6806808640978973,0.00030669308146626274
132,12.953937048208708,-0.1323752545204222,1/4to1/2,1123.2887608482915,-999.0,0,0,6.173210569673356,0.002838589063433449
133,13.933898547053484,0.9799614988447765,1/4to1/2,1137.222659395345,-999.0,0,0,49.15686277771771,0.019535920011018396
134,13.090188659054105,-0.8437098879993794,1/4to1/2,1150.3128480543992,-999.0,0,0,39.75955778671663,0.017903779989870708
135,12.164568635373291,-0.9256200236808141,1/4to1/2,1162.4774166897726,-999.0,0,0,40.535165910028006,0.021136522054469094
136,13.788135193128854,1.623566557755563,1/4to1/2,1176.2655518829013,-999.0,0,0,80.58943869615557,0.03270860810187022
137,13.846296946194792,0.058161753065938626,1/4to1/2,1190.111848829096,-999.0,0,-999,2.89916965390407,0.0011668132339712858
138,13.002866116354875,-0.8434308298399174,1/4to1/2,1203.114714945451,-999.0,0,-999,39.48126537173233,0.01801805382949504
